timestamp,traditional_velocity,lstm_refined_velocity,ground_truth,traditional_error,lstm_error
19696,-1.5258698996261495,-1.5258698996261495,-0.0023913083637547615,1.5234785912623947,1.5234785912623947
19698,-1.525914683585808,-1.525914683585808,-0.0023959710372267505,1.5235187125485812,1.5235187125485812
19701,-1.5259605335507769,-1.5259605335507769,-0.002400472928854877,1.523560060621922,1.523560060621922
19703,-1.5260020720647385,-1.5260020720647385,-0.002404814038639142,1.5235972580260992,1.5235972580260992
19706,-1.5260342221976142,-1.5260342221976142,-0.0024089943665795456,1.5236252278310347,1.5236252278310347
19708,-1.5260533833746754,-1.5260533833746754,-0.002415425640334013,1.5236379577343415,1.5236379577343415
19712,-1.5260581635551969,-1.5260581635551969,-0.002421535350400757,1.5236366282047962,1.5236366282047962
19714,-1.5260493910411665,-1.5260493910411665,-0.0024273234967797774,1.5236220675443868,1.5236220675443868
19717,-1.5260293985723936,-1.5260293985723936,-0.0024327900794710745,1.5235966084929224,1.5235966084929224
19719,-1.526001060795336,-1.526001060795336,-0.002437935098474648,1.5235631256968614,1.5235631256968614
19722,-1.5259670196247652,-1.5259670196247652,-0.002442597771946637,1.5235244218528186,1.5235244218528186
19724,-1.525929023218818,-1.525929023218818,-0.002449029045701104,1.523479994173117,1.523479994173117
19727,-1.5258873599981815,-1.5258873599981815,-0.002454656410236263,1.5234327035879451,1.5234327035879451
19729,-1.5258408669814782,-1.5258408669814782,-0.002459479865552113,1.523381387115926,1.523381387115926
19732,-1.5257879057901031,-1.5257879057901031,-0.002463499411648655,1.5233244063784546,1.5233244063784546
19734,-1.5257278823964124,-1.5257278823964124,-0.0024667150485258886,1.5232611673478866,1.5232611673478866
19737,-1.5256623971321912,-1.5256623971321912,-0.0024715385038417393,1.5231908586283496,1.5231908586283496
19739,-1.525595405246545,-1.525595405246545,-0.002477808995752344,1.5231175962507926,1.5231175962507926
19742,-1.5255323547157518,-1.5255323547157518,-0.002482954014755918,1.5230494007009958,1.5230494007009958
19744,-1.5254786940936005,-1.5254786940936005,-0.002486973560852461,1.5229917205327481,1.5229917205327481
19747,-1.5254381959647607,-1.5254381959647607,-0.002489867634041971,1.5229483283307188,1.5229483283307188
19749,-1.5254116554904997,-1.5254116554904997,-0.0024916362343244494,1.5229200192561754,1.5229200192561754
19752,-1.5253967126910886,-1.5253967126910886,-0.0024922793616998966,1.5229044333293886,1.5229044333293886
19755,-1.5253890313916694,-1.5253890313916694,-0.0024942087438262366,1.5228948226478431,1.5228948226478431
19758,-1.5253841114837492,-1.5253841114837492,-0.0024974243807034703,1.5228866871030458,1.5228866871030458
19760,-1.5253788219605422,-1.5253788219605422,-0.002501926272331597,1.5228768956882106,1.5228768956882106
19763,-1.5253723993605626,-1.5253723993605626,-0.002505141909208831,1.5228672574513538,1.5228672574513538
19765,-1.5253668191097935,-1.5253668191097935,-0.002507071291335171,1.5228597478184585,1.5228597478184585
19768,-1.5253661817638584,-1.5253661817638584,-0.0025077144187106177,1.5228584673451477,1.5228584673451477
19770,-1.5253752326844134,-1.5253752326844134,-0.002507071291335171,1.5228681613930783,1.5228681613930783
19773,-1.525397679284195,-1.525397679284195,-0.002505141909208831,1.5228925373749862,1.5228925373749862
19775,-1.5254349409012624,-1.5254349409012624,-0.0025019262723315976,1.5229330146289308,1.5229330146289308
19778,-1.5254857709306484,-1.5254857709306484,-0.0024999968902052567,1.522985774040443,1.522985774040443
19780,-1.5255467023488574,-1.5255467023488574,-0.00249453030751396,1.5230521720413435,1.5230521720413435
19782,-1.525612879894303,-1.525612879894303,-0.002488099033759493,1.5231247808605435,1.5231247808605435
19785,-1.5256790155130346,-1.5256790155130346,-0.00247829134128393,1.5232007241717507,1.5232007241717507
19787,-1.5257402027646219,-1.5257402027646219,-0.002470252249090846,1.523269950515531,1.523269950515531
19790,-1.5257921212599408,-1.5257921212599408,-0.0024615700295223153,1.5233305512304185,1.5233305512304185
19792,-1.5258308520858743,-1.5258308520858743,-0.0024522446825783373,1.523378607403296,1.523378607403296
19795,-1.5258533593747567,-1.5258533593747567,-0.002439864480600988,1.5234134948941558,1.5234134948941558
19798,-1.5258587824641383,-1.5258587824641383,-0.0024270019330920535,1.5234317805310462,1.5234317805310462
19801,-1.5258493663382429,-1.5258493663382429,-0.0024138178218953963,1.5234355485163475,1.5234355485163475
19803,-1.5258303177961183,-1.5258303177961183,-0.002403045438356664,1.5234272723577618,1.5234272723577618
19806,-1.5258088231738811,-1.5258088231738811,-0.002392273054817931,1.523416550119063,1.523416550119063
19808,-1.5257924591432326,-1.5257924591432326,-0.002381500671279199,1.5234109584719533,1.5234109584719533
19811,-1.5257872170229325,-1.5257872170229325,-0.002368316560082541,1.52341890046285,1.52341890046285
19813,-1.5257957976886978,-1.5257957976886978,-0.0023528815030718197,1.523442916185626,1.523442916185626
19816,-1.525816833382968,-1.525816833382968,-0.0023403405192506093,1.5234764928637174,1.5234764928637174
19818,-1.5258454270597195,-1.5258454270597195,-0.00233085439046277,1.5235145726692567,1.5235145726692567
19821,-1.5258751614390809,-1.5258751614390809,-0.002322011389050378,1.5235531500500306,1.5235531500500306
19823,-1.5259007336833088,-1.5259007336833088,-0.0023113997873555068,1.5235893338959532,1.5235893338959532
19826,-1.525919696669809,-1.525919696669809,-0.002299180367222019,1.5236205163025869,1.5236205163025869
19828,-1.5259327761882129,-1.5259327761882129,-0.0022879256381517013,1.5236448505500613,1.5236448505500613
19831,-1.5259432212640194,-1.5259432212640194,-0.0022776356001445544,1.5236655856638748,1.5236655856638748
19833,-1.5259555354056706,-1.5259555354056706,-0.0022708827627023636,1.5236846526429684,1.5236846526429684
19836,-1.5259738988317015,-1.5259738988317015,-0.0022628436705092797,1.5237110551611923,1.5237110551611923
19838,-1.5260007488061047,-1.5260007488061047,-0.0022586633425688758,1.5237420854635357,1.5237420854635357
19842,-1.5260357583200912,-1.5260357583200912,-0.0022559300512232264,1.523779828268868,1.523779828268868
19844,-1.5260754853614533,-1.5260754853614533,-0.002252232068814407,1.523823253292639,1.523823253292639
19847,-1.5261140247804752,-1.5261140247804752,-0.0022501419048442067,1.523863882875631,1.523863882875631
19849,-1.5261443448025278,-1.5261443448025278,-0.0022496595593126216,1.5238946852432151,1.5238946852432151
19852,-1.5261597798929465,-1.5261597798929465,-0.0022483733045617284,1.5239114065883848,1.5239114065883848
19854,-1.526155542188309,-1.526155542188309,-0.002246443922435387,1.5239090982658736,1.5239090982658736
19857,-1.5261298110381487,-1.5261298110381487,-0.002246443922435387,1.5238833671157133,1.5238833671157133
19859,-1.5260837962904383,-1.5260837962904383,-0.0022458007950599415,1.5238379954953785,1.5238379954953785
19862,-1.5260209674942233,-1.5260209674942233,-0.0022445145403090483,1.5237764529539144,1.5237764529539144
19864,-1.5259461514202726,-1.5259461514202726,-0.0022401734305247827,1.5237059779897477,1.5237059779897477
19867,-1.525864901622306,-1.525864901622306,-0.0022377617028668567,1.5236271399194392,1.5236271399194392
19869,-1.5257829567557573,-1.5257829567557573,-0.0022372793573352716,1.523545677398422,1.523545677398422
19872,-1.5257055166467088,-1.5257055166467088,-0.0022363146662721023,1.5234692019804368,1.5234692019804368
19874,-1.5256366961424659,-1.5256366961424659,-0.002232455902019422,1.5234042402404464,1.5234042402404464
19877,-1.525579537799461,-1.525579537799461,-0.0022306873017369435,1.523348850497724,1.523348850497724
19879,-1.5255362537147672,-1.5255362537147672,-0.0022284363559228796,1.5233078173588444,1.5233078173588444
19883,-1.5255081964730646,-1.5255081964730646,-0.002228114792235156,1.5232800816808294,1.5232800816808294
19885,-1.5254955383384865,-1.5254955383384865,-0.0022273108830158476,1.5232682274554707,1.5232682274554707
19888,-1.5254971079826332,-1.5254971079826332,-0.0022285971377667413,1.5232685108448665,1.5232685108448665
19890,-1.5255106627338466,-1.5255106627338466,-0.002226989319328125,1.5232836734145185,1.5232836734145185
19893,-1.5255333843591554,-1.5255333843591554,-0.0022248991553579225,1.5233084852037975,1.5233084852037975
19895,-1.5255622747785855,-1.5255622747785855,-0.0022247383735140604,1.5233375364050714,1.5233375364050714
19898,-1.5255944403869983,-1.5255944403869983,-0.002224095246138615,1.5233703451408598,1.5233703451408598
19900,-1.5256275337784926,-1.5256275337784926,-0.0022255422827333698,1.5234019914957593,1.5234019914957593
19903,-1.525660171398611,-1.525660171398611,-0.00222650697379654,1.5234336644248145,1.5234336644248145
19905,-1.5256918802668993,-1.5256918802668993,-0.0022268285374842625,1.523465051729415,1.523465051729415
19908,-1.5257227269551659,-1.5257227269551659,-0.0022289187014544647,1.5234938082537115,1.5234938082537115
19910,-1.5257530143884268,-1.5257530143884268,-0.0022327774657071456,1.5235202369227197,1.5235202369227197
19912,-1.5257831519621285,-1.5257831519621285,-0.002238404830242304,1.5235447471318861,1.5235447471318861
19915,-1.5258135966552877,-1.5258135966552877,-0.002243228285558154,1.5235703683697295,1.5235703683697295
19917,-1.5258446849153633,-1.5258446849153633,-0.002249659559312621,1.5235950253560506,1.5235950253560506
19920,-1.5258762727046744,-1.5258762727046744,-0.0022601103791636307,1.5236161623255107,1.5236161623255107
19922,-1.525907350440689,-1.525907350440689,-0.0022694357261076083,1.5236379147145813,1.5236379147145813
19926,-1.5259359844164515,-1.5259359844164515,-0.002280047327802479,1.523655937088649,1.523655937088649
19928,-1.5259596843414416,-1.5259596843414416,-0.002291945184248243,1.5236677391571933,1.5236677391571933
19931,-1.525975926402896,-1.525975926402896,-0.0023025567859431143,1.5236733696169529,1.5236733696169529
19933,-1.5259827004097035,-1.5259827004097035,-0.00231172135104323,1.5236709790586602,1.5236709790586602
19936,-1.525979217788342,-1.525979217788342,-0.002324262334864441,1.5236549554534775,1.5236549554534775
19938,-1.5259665604606982,-1.5259665604606982,-0.0023376072279049603,1.5236289532327933,1.5236289532327933
19941,-1.5259476376080519,-1.5259476376080519,-0.0023491835206630013,1.5235984540873888,1.5235984540873888
19943,-1.5259262408644618,-1.5259262408644618,-0.002358830431294702,1.5235674104331671,1.5235674104331671
19946,-1.5259057075531195,-1.5259057075531195,-0.002371371415115913,1.5235343361380036,1.5235343361380036
19948,-1.5258880229084841,-1.5258880229084841,-0.0023842339626248474,1.5235037889458594,1.5235037889458594
19951,-1.5258738015345905,-1.5258738015345905,-0.0023948455643197177,1.5234789559702708,1.5234789559702708
19953,-1.525862823452366,-1.525862823452366,-0.002403045438356663,1.5234597780140093,1.5234597780140093
19956,-1.52585463364471,-1.52585463364471,-0.0024112453123936095,1.5234433883323164,1.5234433883323164
19958,-1.52584895971307,-1.52584895971307,-0.002419445186430555,1.5234295145266394,1.5234295145266394
19961,-1.5258458030046864,-1.5258458030046864,-0.0024276450604675003,1.523418157944219,1.523418157944219
19963,-1.5258452206327742,-1.5258452206327742,-0.0024332724250026596,1.5234119482077715,1.5234119482077715
19966,-1.5258470746871549,-1.5258470746871549,-0.0024387390076939567,1.523408335679461,1.523408335679461
19969,-1.5258509022696516,-1.5258509022696516,-0.0024414722990396052,1.523409429970612,1.523409429970612
19972,-1.5258557883866497,-1.5258557883866497,-0.0024438840266975304,1.523411904359952,1.523411904359952
19974,-1.525860387036849,-1.525860387036849,-0.002445974190667732,1.5234144128461813,1.5234144128461813
19977,-1.5258632303016584,-1.5258632303016584,-0.002445170281448423,1.5234180600202099,1.5234180600202099
19979,-1.5258629375209285,-1.5258629375209285,-0.0024438840266975304,1.523419053494231,1.523419053494231
19982,-1.5258580971184383,-1.5258580971184383,-0.0024421154264150516,1.5234159816920232,1.5234159816920232
19984,-1.5258471390651915,-1.5258471390651915,-0.002439864480600988,1.5234072745845906,1.5234072745845906
19987,-1.5258286433959376,-1.5258286433959376,-0.002437131189255339,1.5233915122066823,1.5233915122066823
19989,-1.525802276671905,-1.525802276671905,-0.002436327280036031,1.523365949391869,1.523365949391869
19992,-1.5257697658667024,-1.5257697658667024,-0.002434880243441276,1.5233348856232611,1.5233348856232611
19994,-1.5257348573681897,-1.5257348573681897,-0.0024327900794710745,1.5233020672887185,1.5233020672887185
19997,-1.5257021062911509,-1.5257021062911509,-0.0024324685157833506,1.5232696377753676,1.5232696377753676
19999,-1.5256752835365863,-1.5256752835365863,-0.0024339155523781064,1.5232413679842083,1.5232413679842083
20002,-1.5256560558258527,-1.5256560558258527,-0.0024347194615974145,1.5232213363642553,1.5232213363642553
20004,-1.5256433484254766,-1.5256433484254766,-0.0024348802434412766,1.5232084681820353,1.5232084681820353
20007,-1.5256336685928995,-1.5256336685928995,-0.0024368096255676167,1.523196858967332,1.523196858967332
20009,-1.5256222566610478,-1.5256222566610478,-0.0024379350984746486,1.523184321562573,1.523184321562573
20013,-1.525604676660302,-1.525604676660302,-0.0024406683898202967,1.5231640082704816,1.5231640082704816
20015,-1.5255783664394276,-1.5255783664394276,-0.0024450094996045623,1.523133356939823,1.523133356939823
20018,-1.5255435393410552,-1.5255435393410552,-0.0024485467001695194,1.5230949926408857,1.5230949926408857
20020,-1.525503019723787,-1.525503019723787,-0.002451279991515168,1.523051739732272,1.523051739732272
20023,-1.5254610427734425,-1.5254610427734425,-0.0024532093736415075,1.523007833399801,1.523007833399801
20025,-1.525421437527557,-1.525421437527557,-0.0024593190837082514,1.5229621184438487,1.5229621184438487
20028,-1.525386112570539,-1.525386112570539,-0.002464624884555687,1.5229214876859833,1.5229214876859833
20030,-1.5253548638824856,-1.5253548638824856,-0.002471538503841739,1.522883325378644,1.522883325378644
20033,-1.5253264665740764,-1.5253264665740764,-0.0024774874320646215,1.522848979142012,1.522848979142012
20035,-1.5252999530898719,-1.5252999530898719,-0.002482471669224334,1.5228174814206474,1.5228174814206474
20038,-1.5252752119713038,-1.5252752119713038,-0.0024864912153208752,1.522788720755983,1.522788720755983
20040,-1.5252529256000842,-1.5252529256000842,-0.0024895460703542476,1.52276337952973,1.52276337952973
20042,-1.5252342931881082,-1.5252342931881082,-0.00249163623432445,1.5227426569537839,1.5227426569537839
20045,-1.5252206724247477,-1.5252206724247477,-0.0024927617072314817,1.5227279107175162,1.5227279107175162
20047,-1.5252128706045065,-1.5252128706045065,-0.002492922489075343,1.5227199481154312,1.5227199481154312
20050,-1.525210150427057,-1.525210150427057,-0.002492118579856035,1.522718031847201,1.522718031847201
20052,-1.5252097509725822,-1.5252097509725822,-0.002490349979573556,1.5227194009930085,1.5227194009930085
20056,-1.5252075549357347,-1.5252075549357347,-0.0024876166882279076,1.5227199382475067,1.5227199382475067
20058,-1.5251995642235348,-1.5251995642235348,-0.0024839187058190893,1.5227156455177158,1.5227156455177158
20061,-1.5251834142985836,-1.5251834142985836,-0.002476844304689175,1.5227065699938944,1.5227065699938944
20063,-1.525159344358165,-1.525159344358165,-0.002468965994339952,1.522690378363825,1.522690378363825
20066,-1.5251304350901562,-1.5251304350901562,-0.002460283774771421,1.5226701513153849,1.5226701513153849
20068,-1.5251022763567552,-1.5251022763567552,-0.0024509584278274437,1.5226513179289278,1.5226513179289278
20071,-1.525082093151171,-1.525082093151171,-0.0024411507353518814,1.5226409424158192,1.5226409424158192
20073,-1.5250772167749749,-1.5250772167749749,-0.002430860697344734,1.5226463560776302,1.5226463560776302
20076,-1.5250932987243626,-1.5250932987243626,-0.002422660823307789,1.5226706379010548,1.5226706379010548
20078,-1.5251331192157354,-1.5251331192157354,-0.0024141393855831197,1.5227189798301521,1.5227189798301521
20081,-1.525196327832933,-1.525196327832933,-0.0024028846565128017,1.5227934431764203,1.5227934431764203
20083,-1.5252797555226465,-1.5252797555226465,-0.0023914691455986232,1.5228882863770479,1.5228882863770479
20086,-1.5253781186562176,-1.5253781186562176,-0.002380053634684444,1.5229980650215331,1.5229980650215331
20088,-1.525485152705123,-1.525485152705123,-0.0023687989056141267,1.523116353799509,1.523116353799509
20091,-1.5255947533443281,-1.5255947533443281,-0.0023602774678894577,1.5232344758764387,1.5232344758764387
20093,-1.5257015269079122,-1.5257015269079122,-0.0023520775938525116,1.5233494493140596,1.5233494493140596
20097,-1.5258007582805213,-1.5258007582805213,-0.002341787555845364,1.523458970724676,1.523458970724676
20099,-1.5258884682808325,-1.5258884682808325,-0.0023295681357118764,1.5235589001451206,1.5235589001451206
20102,-1.5259619406639482,-1.5259619406639482,-0.002317991842953836,1.5236439488209943,1.5236439488209943
20104,-1.5260200892882239,-1.5260200892882239,-0.0023096311870730284,1.523710458101151,1.523710458101151
20107,-1.5260630123015195,-1.5260630123015195,-0.002302074440411529,1.523760937861108,1.523760937861108
20109,-1.526091087620013,-1.526091087620013,-0.0022954823848132,1.5237956052352,1.5237956052352
20112,-1.5261044589624078,-1.5261044589624078,-0.0022876040744639783,1.5238168548879438,1.5238168548879438
20114,-1.5261033840903646,-1.5261033840903646,-0.0022810120188656493,1.523822372071499,1.523822372071499
20117,-1.5260890891817125,-1.5260890891817125,-0.0022732944903602888,1.5238157946913522,1.5238157946913522
20119,-1.5260642873553718,-1.5260642873553718,-0.002264612270791758,1.5237996750845801,1.5237996750845801
20122,-1.526033107696404,-1.526033107696404,-0.002257537869661844,1.5237755698267421,1.5237755698267421
20124,-1.5260009018128735,-1.5260009018128735,-0.0022520712869705463,1.523748830525903,1.523748830525903
20127,-1.5259739766826041,-1.5259739766826041,-0.0022458007950599407,1.5237281758875443,1.5237281758875443
20129,-1.5259587073331815,-1.5259587073331815,-0.0022388871757738882,1.5237198201574076,1.5237198201574076
20132,-1.5259599915968107,-1.5259599915968107,-0.002233902938614177,1.5237260886581965,1.5237260886581965
20134,-1.5259797186034483,-1.5259797186034483,-0.0022308480835808047,1.5237488705198674,1.5237488705198674
20137,-1.5260160914722576,-1.5260160914722576,-0.002227310883015848,1.5237887805892418,1.5237887805892418
20140,-1.526064409465949,-1.526064409465949,-0.0022208796092613803,1.5238435298566877,1.5238435298566877
20143,-1.5261188402492167,-1.5261188402492167,-0.002216538499477115,1.5239023017497397,1.5239023017497397
20145,-1.52617379758795,-1.52617379758795,-0.002214287553663052,1.5239595100342869,1.5239595100342869
20148,-1.5262243377838531,-1.5262243377838531,-0.002209142534659478,1.5240151952491936,1.5240151952491936
20150,-1.526266167795475,-1.526266167795475,-0.0022036759519681805,1.5240624918435068,1.5240624918435068
20153,-1.5262957557592338,-1.5262957557592338,-0.0022004603150909473,1.524095295444143,1.524095295444143
20155,-1.5263105159415709,-1.5263105159415709,-0.0021994956240277775,1.524111020317543,1.524111020317543
20158,-1.5263089463072146,-1.5263089463072146,-0.002200781878778671,1.524108164428436,1.524108164428436
20160,-1.526290612370237,-1.526290612370237,-0.0021993348421839153,1.5240912775280533,1.5240912775280533
20163,-1.5262561171776639,-1.5262561171776639,-0.0022001387514032247,1.5240559784262606,1.5240559784262606
20165,-1.526207454586399,-1.526207454586399,-0.0021982093692768843,1.524009245217122,1.524009245217122
20168,-1.5261486108929785,-1.5261486108929785,-0.0021985309329646072,1.5239500799600139,1.5239500799600139
20170,-1.526085558016105,-1.526085558016105,-0.0022011034424663936,1.5238844545736385,1.5238844545736385
20172,-1.526025087711018,-1.526025087711018,-0.0022059268977822444,1.5238191608132357,1.5238191608132357
20175,-1.5259730368837858,-1.5259730368837858,-0.0022104287894103717,1.5237626080943754,1.5237626080943754
20177,-1.5259330325189624,-1.5259330325189624,-0.0022144483355069134,1.5237185841834555,1.5237185841834555
20180,-1.5259063098184855,-1.5259063098184855,-0.002220397263729795,1.5236859125547557,1.5236859125547557
20183,-1.5258922894117855,-1.5258922894117855,-0.002228275574079018,1.5236640138377064,1.5236640138377064
20186,-1.5258892491350942,-1.5258892491350942,-0.0022380832665545806,1.5236511658685397,1.5236511658685397
20188,-1.525894717608792,-1.525894717608792,-0.0022472478316546965,1.5236474697771374,1.5236474697771374
20191,-1.5259060117132188,-1.5259060117132188,-0.002258020215193428,1.5236479914980254,1.5236479914980254
20193,-1.5259212587074922,-1.5259212587074922,-0.002272651362984841,1.5236486073445072,1.5236486073445072
20196,-1.5259399439192516,-1.5259399439192516,-0.0022859962560253613,1.5236539476632263,1.5236539476632263
20198,-1.5259621319998748,-1.5259621319998748,-0.002297894112471126,1.5236642378874037,1.5236642378874037
20201,-1.5259873387030227,-1.5259873387030227,-0.00231075665998006,1.5236765820430427,1.5236765820430427
20203,-1.526014285063222,-1.526014285063222,-0.0023245838985521644,1.5236897011646697,1.5236897011646697
20206,-1.526041254518478,-1.526041254518478,-0.002336803318685652,1.5237044511997924,1.5237044511997924
20208,-1.5260663220017976,-1.5260663220017976,-0.0023472541385366618,1.5237190678632608,1.5237190678632608
20211,-1.5260873605610064,-1.5260873605610064,-0.0023607598134210424,1.5237266007475854,1.5237266007475854
20213,-1.5261020388650395,-1.5261020388650395,-0.0023771595614949337,1.5237248793035445,1.5237248793035445
20216,-1.526108069659657,-1.526108069659657,-0.0023913083637547615,1.5237167612959022,1.5237167612959022
20218,-1.5261037066070644,-1.5261037066070644,-0.0024030454383566634,1.5237006611687078,1.5237006611687078
20221,-1.5260880360716027,-1.5260880360716027,-0.0024147825129585657,1.5236732535586441,1.5236732535586441
20224,-1.526060870606833,-1.526060870606833,-0.0024289313152183935,1.5236319392916147,1.5236319392916147
20227,-1.5260226160226735,-1.5260226160226735,-0.0024403468261325733,1.523582269196541,1.523582269196541
20229,-1.525974376845399,-1.525974376845399,-0.002451279991515167,1.523523096853884,1.523523096853884
20232,-1.5259182556969413,-1.5259182556969413,-0.0024615700295223144,1.523456685667419,1.523456685667419
20234,-1.5258576328154743,-1.5258576328154743,-0.002471216940154016,1.5233864158753203,1.5233864158753203
20237,-1.525797010112719,-1.525797010112719,-0.0024802207234102705,1.5233167893893087,1.5233167893893087
20239,-1.5257412901264,-1.5257412901264,-0.0024884205974472157,1.523252869528953,1.523252869528953
20242,-1.5256949671237352,-1.5256949671237352,-0.0024956557804209916,1.5231993113433142,1.5231993113433142
20244,-1.5256616662824867,-1.5256616662824867,-0.0024993537628298103,1.523162312519657,1.523162312519657
20247,-1.525643903347481,-1.525643903347481,-0.0025043379999895215,1.5231395653474913,1.5231395653474913
20249,-1.5256428259839114,-1.5256428259839114,-0.002508035982398341,1.523134790001513,1.523134790001513
20252,-1.5256580457432545,-1.5256580457432545,-0.002510447710056266,1.523147598033198,1.523147598033198
20254,-1.5256877581547879,-1.5256877581547879,-0.0025115731829632973,1.5231761849718246,1.5231761849718246
20257,-1.5257291001005475,-1.5257291001005475,-0.002511412401119436,1.5232176876994281,1.5232176876994281
20259,-1.5257784760174413,-1.5257784760174413,-0.0025123770921826063,1.5232660989252587,1.5232660989252587
20262,-1.5258317905213978,-1.5258317905213978,-0.0025143064743089463,1.5233174840470889,1.5233174840470889
20264,-1.525884800093338,-1.525884800093338,-0.0025146280379966697,1.5233701720553414,1.5233701720553414
20268,-1.525933669314734,-1.525933669314734,-0.0025133417832457765,1.5234203275314884,1.5234203275314884
20270,-1.5259756458192213,-1.5259756458192213,-0.0025130202195580527,1.5234626255996633,1.5234626255996633
20273,-1.5260095210130997,-1.5260095210130997,-0.0025138241287773607,1.5234956968843223,1.5234956968843223
20275,-1.5260354725871417,-1.5260354725871417,-0.0025133417832457765,1.523522130803896,1.523522130803896
20278,-1.5260543322813676,-1.5260543322813676,-0.0025115731829632977,1.5235427590984043,1.5235427590984043
20280,-1.5260667195001452,-1.5260667195001452,-0.002508518327929925,1.5235582011722153,1.5235582011722153
20283,-1.5260725308484628,-1.5260725308484628,-0.0025041772181456606,1.5235683536303173,1.5235683536303173
20285,-1.5260708982781233,-1.5260708982781233,-0.002498549853610502,1.5235723484245127,1.5235723484245127
20288,-1.5260604921550431,-1.5260604921550431,-0.0024916362343244494,1.5235688559207188,1.5235688559207188
20290,-1.5260402258974337,-1.5260402258974337,-0.002486008869789291,1.5235542170276444,1.5235542170276444
20293,-1.526010192435395,-1.526010192435395,-0.002481828541848887,1.5235283638935462,1.5235283638935462
20295,-1.525972350833096,-1.525972350833096,-0.002474271795187388,1.5234980790379087,1.5234980790379087
20298,-1.5259304234796955,-1.5259304234796955,-0.002463499411648655,1.523466924068047,1.523466924068047
20300,-1.5258887269522061,-1.5258887269522061,-0.0024520839007344756,1.5234366430514716,1.5234366430514716
20302,-1.5258505824073527,-1.5258505824073527,-0.0024425977719466363,1.523407984635406,1.523407984635406
20305,-1.5258172710210074,-1.5258172710210074,-0.0024302175699692876,1.523387053451038,1.523387053451038
20307,-1.5257876391739338,-1.5257876391739338,-0.0024176765861480764,1.5233699625877857,1.5233699625877857
20311,-1.5257579905835326,-1.5257579905835326,-0.002405135602326866,1.5233528549812057,1.5233528549812057
20313,-1.5257226572993714,-1.5257226572993714,-0.0023877711631898045,1.5233348861361815,1.5233348861361815
20316,-1.52567587208654,-1.52567587208654,-0.0023707282877404663,1.5233051437987994,1.5233051437987994
20318,-1.525614150084077,-1.525614150084077,-0.0023541677578227133,1.5232599823262543,1.5232599823262543
20321,-1.5255378295803248,-1.5255378295803248,-0.002335838627622483,1.5232019909527024,1.5232019909527024
20323,-1.525451435750956,-1.525451435750956,-0.002318313406641559,1.5231331223443145,1.5231331223443145
20326,-1.5253629902765322,-1.5253629902765322,-0.0022993411490658806,1.5230636491274663,1.5230636491274663
20328,-1.5252823387934316,-1.5252823387934316,-0.0022816551462410952,1.5230006836471905,1.5230006836471905
20331,-1.525218872195384,-1.525218872195384,-0.0022628436705092792,1.5229560285248749,1.5229560285248749
20333,-1.5251794343943417,-1.5251794343943417,-0.0022430675037142926,1.5229363668906273,1.5229363668906273
20336,-1.5251671866638892,-1.5251671866638892,-0.0022224874276999974,1.5229446992361892,1.5229446992361892
20338,-1.5251818604668337,-1.5251818604668337,-0.002203836733812042,1.5229780237330217,1.5229780237330217
20341,-1.5252212550679511,-1.5252212550679511,-0.0021898487133960765,1.5230314063545551,1.5230314063545551
20343,-1.5252829305117763,-1.5252829305117763,-0.0021732881834783235,1.523109642328298,1.523109642328298
20346,-1.5253651519439961,-1.5253651519439961,-0.0021593001630623573,1.5232058517809337,1.5232058517809337
20348,-1.5254669838988608,-1.5254669838988608,-0.002145472924490253,1.5233215109743705,1.5233215109743705
20352,-1.5255874362410144,-1.5255874362410144,-0.002131967249605871,1.5234554689914086,1.5234554689914086
20354,-1.5257237847486893,-1.5257237847486893,-0.002121355647911001,1.5236024291007784,1.5236024291007784
20357,-1.5258701198939537,-1.5258701198939537,-0.0021112263917477153,1.523758893502206,1.523758893502206
20359,-1.5260171890390999,-1.5260171890390999,-0.002101740262959876,1.52391544877614,1.52391544877614
20362,-1.5261535698670903,-1.5261535698670903,-0.0020954697710492704,1.524058100096041,1.524058100096041
20364,-1.5262675823811258,-1.5262675823811258,-0.002090003188357973,1.5241775791927679,1.5241775791927679
20367,-1.5263493169591786,-1.5263493169591786,-0.0020855012967298464,1.5242638156624488,1.5242638156624488
20369,-1.526392191791293,-1.526392191791293,-0.002084536605666676,1.5243076551856263,1.5243076551856263
20372,-1.5263937938111387,-1.5263937938111387,-0.002087109115168463,1.5243066846959703,1.5243066846959703
20374,-1.5263559923530279,-1.5263559923530279,-0.0020906463157334197,1.5242653460372944,1.5242653460372944
20377,-1.5262841694565767,-1.5262841694565767,-0.00209257569785976,1.524191593758717,1.524191593758717
20379,-1.5261858658004046,-1.5261858658004046,-0.0020954697710492704,1.5240903960293553,1.5240903960293553
20382,-1.5260696463047037,-1.5260696463047037,-0.0021019010448037373,1.5239677452598999,1.5239677452598999
20384,-1.5259444809219924,-1.5259444809219924,-0.002109297009621375,1.523835183912371,1.523835183912371
20387,-1.5258193881491144,-1.5258193881491144,-0.002117496883658321,1.523701891265456,1.523701891265456
20389,-1.5257030400068805,-1.5257030400068805,-0.0021265006669145747,1.5235765393399658,1.5235765393399658
20392,-1.5256032763863554,-1.5256032763863554,-0.0021313241222304245,1.523471952264125,1.523471952264125
20395,-1.5255268285726034,-1.5255268285726034,-0.0021393632144235085,1.5233874653581798,1.5233874653581798
